hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
38f362a93a04dfef30804527986973d3,ferry5_ks99i.shuffled-as.sat05-4061.cnf,sat,sat,2.498,0.103
3915c14c582d6250e4a0653a6f7807e6,CNP-5-1600.cnf,sat,sat,2.702,6.253
393343e614a43dc4cf22f19093a7c189,par32-4.debugged.cnf,sat,sat,2.172,0.051
3936bd75d426c2b19d249054d8f039a8,vmpc_29.shuffled-as.sat05-1948.cnf,sat,sat,3.605,38.811
395cc53a5c27993ed5410d609d68a4bf,color-10-3.shuffled-as.sat03-1483.cnf,sat,sat,2.593,0.165
3978bc0db0a3f8a16de8e667761a3d01,rbsat-v760c43649gyes4.cnf,sat,sat,2.395,7.265
39a26a3111872b91653018f2e484e947,palac-uts-l06-ipc5-h34.cnf,sat,sat,4.476,20.062
39ad133b95ca87ca0842d3b4d17ec926,005.cnf,sat,sat,15.514,205.015
39b8cdd93b7cd129cb18ce64d53b24e0,satsgi-n22himBHm25-p0-q229.cnf,sat,sat,2.574,0.044
39bf81d0cc1a93d9a650d0e490f760e6,58bits_10.dimacs.cnf,sat,sat,4.584,2000.0
39c5aab73853d2534bf846dc63d872ed,42bits_12.dimacs.cnf,sat,sat,2.507,1.915
39d298a28350ecdd62b386479807ae13,frb40-19-2.used-as.sat04-882.cnf,sat,sat,2.392,3.148
3a01188d09ebe16b739a646c63f8f755,med19.shuffled.cnf,sat,sat,2.425,0.096
3a33a09737f776727458ebfa523c689b,pbl-00100.shuffled-as.sat05-1317.shuffled-as.sat05-1317.cnf,sat,sat,2.52,0.057
3a33c33b7a7fc942d36d3ebf4de61162,fsf-300-354-2-2-3-2.89.opt.cnf,sat,sat,86.43,2000.0
3a3beb1a5f6022e09955df9fd645cf8f,cnf-r4-b4-k1.shuffled.cnf,sat,sat,2.489,3.465
3a91b8d3c14cd5415b5e2d1f5be13890,md5_47_2.cnf,sat,sat,5.178,88.837
3aa8748c6d9dc5c823d9aba028a44f82,prime2209-74.cnf,sat,sat,2.465,1.411
3aaee77962c03b2f5ae86bd764c72cf7,Schur_160_5_d24.cnf,unknown,sat,74.427,2000.0
3aeaa0869d41767acea0d37f4532eb55,partial-5-13-s.cnf,sat,sat,5.208,51.122
3afd64a14c16c4ccb336e4e7a3e05011,mod2c-rand3bip-sat-170-1.shuffled-as.sat05-2413.cnf,sat,sat,2.368,0.476
3b1e4e9338647be814a875ab0118d877,LABS_n089_goal008-sc2013.cnf,sat,sat,38.402,415.242
3b2d21c531e690823d8c57e29dce22bc,pb_400_05_lb_00.cnf,sat,sat,7.478,97.267
3b3a13b0a27fa28e7645fba09299d447,ex175_17-sc2018.cnf,sat,sat,165.406,2000.0
3b99c985cc81de89b45240d0fc8d6923,clus-1200-4800-20-20-002.shuffled-as.sat03-1086.cnf,sat,sat,2.468,0.3
3bb0e77612dfa8e3c0ca5c658a8c5cf3,connm-ue-csp-sat-n1200-d-0.04-s190929140.used-as.sat04-968.cnf,sat,sat,3.281,150.531
3bdc1cbc7fde3c8f1ca958dc82a75b72,puzzle39_sat.cnf,unknown,sat,110.295,2000.0
3be5e51c21f29f63eba4501a962493ee,sted5_0x0-60.cnf,sat,sat,131.383,153.813
3becb154c60a9c36c323b6a29b9f8974,smtlib-qfbv-aigs-bin_libmsrpc_vc1228572-tseitin.cnf,sat,sat,2.674,5.202
3c1252e11adea78ca57afd0f9ed8f8fe,vlsat2_34161_4607712.dimacs.cnf,sat,sat,6.398,51.869
3c15c8fb5153b9d758a9eb16c66adc5d,WS_500_16_70_10.apx_0.cnf,sat,sat,3.374,546.789
3c632491064f8b7b52656d2762971a05,smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,sat,sat,3.285,25.61
3c666b8836db9583c9d538aade17a942,connm-ue-csp-sat-n800-d0.00-s1734008126.used-as.sat04-943.cnf,sat,sat,17.512,2000.0
3c78c658a543ff4108f88ade5698cd59,satellite1_ks99i.renamed-as.sat05-3982.cnf,sat,sat,3.089,0.042
3c89ee95f1c8bfa292f69bb72f045a95,Schur_160_5_d26.cnf,unknown,sat,54.512,2000.0
3ca581d4d75bff4eb87b99f7c857f285,ex187_10.cnf,sat,sat,8.36,276.739
3cb2d7a04f72b9d8cedfcd011170687a,Nb11T118.cnf,sat,sat,6.581,24.484
3cb35f534c37226758c079a50327b7db,motors-stuck-2-k315-sat.used-as.sat04-435.cnf,sat,sat,9.691,43.56
3cf81b91d25025a267441d789256d04b,g2-ak128simpbbg2asaig.cnf,sat,sat,3.279,2000.0
3cfcbe2b84cb2077d3610ad0c1b05c88,VanDerWaerden_pd_2-3-23_506.cnf,sat,sat,3.376,228.385
3cff6c97a515aecfe46ba0f1256a3c11,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,sat,sat,4.278,58.593
3d0b118834cdf8e692a47ac623778b1d,combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,3.177,2.278
3d485f7153c8f84f932bd15a8e0654ae,vmpc_27.cnf,sat,sat,2.489,11.273
3d8151c9302fa773ccb30d7abfb127b8,partial-10-11-s-sc2007.cnf,sat,sat,7.487,680.768
3d8792b5f559f33ea583a09c33f683b1,puzzle34_sat.cnf,sat,sat,42.317,2000.0
3db285796738ae7e2112e831b0e9b7f4,dated-10-15-s.cnf,sat,sat,4.376,6.199
3db38a90085107e738587a90c790384e,38bits_10.dimacs.cnf,sat,sat,2.468,1.197
3dbec93f8c175baca8de46833656c7bf,puzzle36_sat.cnf,sat,sat,67.565,288.313
3dd4302478db90092c889a6db40ada5c,sum_of_3_cubes_42_bits_96.cnf,sat,sat,5.578,16.051
3dfb025910be837532d8e7c083b04902,mp1-klieber2017s-0300-033-t12.cnf,sat,sat,5.679,32.386
3e04d7740237fb695f4b86ab0cf25a6d,289-sat-6x8.cnf,sat,sat,2.472,0.046
3e4aec55f52f71c982e583694e021a19,toughsat_factoring_428s.cnf,sat,sat,2.371,23.162
3e4da63c0d1a7db66c58a26136b41582,smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf,sat,sat,2.379,0.784
3e52d79c4b33e14d0324e71fd0b986cd,CNP-5-900.cnf,sat,sat,5.594,13.961
3e7401cbfc66f5a68212d4b429e1830e,aes_64_1_keyfind_1.cnf,sat,sat,5.182,30.344
3ea016a86050e695ce999fa0d01a6f54,connm-ue-csp-sat-n1200-d0.02-s1099787414.shuffled-as.sat05-542.cnf,unknown,sat,282.495,131.346
3ea7b703268b83ee2a57e593129a05f2,hanoi4.shuffled.cnf,sat,sat,2.285,0.089
3ed1c508cce52678ac4c38503f041997,prime2209-77.cnf,sat,sat,2.478,1.556
3ed56242f55e3653dbceeb4a70221787,rbsat-v945c61409gyes9-sc2009.cnf,sat,sat,2.581,5.405
3efe71750bfdf2724c21e0d818dd90db,gensys-ukn001.shuffled-as.sat05-3500.cnf,sat,sat,2.374,0.082
3f076d3f7a72a7c4b1bc35e352da4e19,Ptn-7824-b13.cnf,sat,sat,4.381,243.452
3f3ac7a6ff729d9a274206abeb85bcf9,satsgi-n25himBHm27-p0-q250.cnf,sat,sat,2.482,0.043
3f4946b0d78b8b112b8e7737ae6db0f1,combined-crypto1-wff-seed-107-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,2.478,2.377
3f6eaf6621669afa72876a5c72a96c8e,satsgi-n26himBHm28-p0-q293.cnf,sat,sat,2.277,0.044
3f8542ca6e260ae6a8bf36ce4c6864cf,connm-ue-csp-sat-n1200-d-0.04-s1819178820.used-as.sat04-974.cnf,sat,sat,2.202,0.087
3f9985018dd0c9655cdb7063258d0279,6g_5color_170_020_04.cnf,sat,sat,2.362,1.628
3f9eb8a80e0cf6795a1d18befc27358c,glassy-sat-sel_N210_n.shuffled.cnf,sat,sat,2.28,0.108
3fac9d4ad62698423574608cd2c44795,course0.2_2018_3-sc2018.cnf,sat,sat,30.127,560.932
40a56bb4dd589de1da70855f3dbf8b0a,gss-25-s100.cnf,sat,sat,41.503,2000.0
40bd4eb80921341b7b3ad067a74cf46a,mrpp_6x6#16_16.cnf,sat,sat,3.484,4.203
40c14c38362c8a8b8fb9849ecb2fb66e,mrpp_8x8#18_13.cnf,sat,sat,4.375,7.232
40d96f49036c9d58b735a5931d81912b,simon-s03-w08-15.cnf,sat,sat,6.68,20.718
40f01c313adaaf86672576676efe6a53,jgiraldezlevy.2200.9086.08.40.93.cnf,sat,sat,2.406,1.935
410539f411ecf4606d8f23cae5ac32b9,AProVE11-01.cnf,sat,sat,3.382,3.164
410ef8be3528b5927044240b4b3aed52,grid-strips-grid-y-3.065-SAT.cnf,sat,sat,11.503,575.768
412da6378d3c3d4bbeb24f05fcd56aca,rbsat-v1560c133795gyes9.cnf,unknown,sat,192.464,2000.0
4131e1291b3fc886a0c1002c56f2b970,term1_gr_2pin_w4.shuffled.cnf,sat,sat,2.579,0.045
4132196a3dad222c96f2bc021255d21b,AProVE09-05.cnf,sat,sat,2.471,1.625
413fe2a006608dddd3a1e16b70a69673,apn-sbox6-cut3-helpbox30.cnf,sat,sat,8.595,113.891
41486ea32ba4f776817167cccac4657f,depots1_ks99i.renamed-as.sat05-3943.cnf,sat,sat,2.482,0.042
4153d86dad53f46ce2443c44500246f2,gensys-brn008.shuffled-as.sat05-3673.cnf,sat,sat,2.457,0.495
416e3f53389ce98c9b8b3ffcfa6a3570,289-sat-11x9.cnf,sat,sat,2.471,0.05
41afe4f9d2db445600aa14ee1dc2a929,bx-d-4-7-8.cnf,sat,sat,4.595,238.134
41f4cb4992a481c9d43e2e1a4e2349ac,sgen1-sat-180-100.cnf,sat,sat,2.403,22.922
41fcb7dd9e7b08b6e5b10a697f2c60ef,too_large_gr_rcs_w7.shuffled.cnf,sat,sat,2.572,0.097
42772d927856e5e092710040a25731f2,bqwh.36.2.432.shuffled-as.sat03-1643.cnf,sat,sat,6.415,149.54
42a8e6f6bd74402cc376ae6ac2a31ff4,srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,sat,sat,2.471,0.36
42b879c316e63ffcb22776b18bbb1cb1,ndist.b.24491.cnf,sat,sat,2.405,22.049
42ca0146eec5e5ae1c487d6a4c2459b0,AProVE09-06.cnf,sat,sat,8.313,173.9
42e5098d8fd498a760e9336cac826604,php-050-050.shuffled-as.sat05-1168.cnf,sat,sat,2.275,1.234
430ba56a847b87445b66b9df28f14d05,20-100-lambda100-14_sat.cnf,sat,sat,8.481,127.2
430ea7b80a96824380cd1d1e649cc5ea,vmpc_22.shuffled-as.sat05-1956.cnf,sat,sat,2.274,0.69
4327fbb4622261e2fe878f6a3ccb5783,gensys-brn009.shuffled-as.sat05-2686.cnf,sat,sat,2.308,0.134
43617e47d7f29ff77cc9917919cff6f5,6g_5color_166_100_01.cnf,sat,sat,84.476,2000.0
4378ec2544579a23be78ce348beb65bf,mod2c-rand3bip-sat-230-2.shuffled-as.sat05-2504.cnf,sat,sat,3.393,21.311
43ab89a80621cd13eb8ff63018876fad,srhd-sgi-m27-q225-n25-p30-s70617701.cnf,sat,sat,2.268,0.051
43e492bccfd57029b758897b17d7f04f,pb_300_09_lb_07.cnf,sat,sat,5.381,30.853
43e9826f4a546e9da84b6bd8adaa6827,manthey_DimacsSorter_31_4.cnf,sat,sat,2.383,11.38
440726d9140cd2414b7d42b3f3dbb97a,ak064paralbg2btaig.cnf,sat,sat,2.387,2000.0
44215159bd9456186b36187bf187c902,Q3inK11.cnf,sat,sat,2.596,1.191
443276cf6b047271b1ab40f584c49048,si2-r001-m200-09.cnf,sat,sat,6.483,50.826
447a4317bafeaa2f4a3eeb1516ff45a6,jgiraldezlevy.2200.9086.08.40.83.cnf,sat,sat,4.578,126.096
4483f9654fdf809f93ded32e47cea3d3,driverlog4_ks99i.shuffled-as.sat05-4021.cnf,sat,sat,2.279,0.045
44998859b0ad3659438a3fdb7ca07014,dated-5-11-s.cnf,sat,sat,2.578,3.038
44b249f51321a2bf38f730534b781bec,c880_gr_rcs_w7.shuffled.cnf,sat,sat,2.499,0.128
44f9463b7fb3a23027aa4520f3bafe61,mp1-squ_ali_s10x10_c39_sinx_SAT.cnf,sat,sat,2.377,3.74
45017ca92c271baa1b2d0fcf463d7350,mrpp_4x4#10_16.cnf,sat,sat,2.399,1.136
4501f9a0e9fab5d5cff7133022b1f780,50bits_11.dimacs.cnf,sat,sat,4.408,89.653
452e25912539651a054def8e32cd4888,bart12.shuffled.cnf,sat,sat,2.486,0.042
4551c996fc6f5fbe62b43076abb25077,knight_18.cnf,sat,sat,397.746,2000.0
4572f8d9b7f4f152b5d4147ec3f40303,g2-modgen-n200-m90860q08c40-6967.cnf,sat,sat,3.485,443.467
4584de77fc93960884298f76df7a3299,frb56-25-2.used-as.sat04-890.cnf,sat,sat,11.488,2000.0
45a09efb026036ff4b8d19024a7563a9,fermat-931960058139995587.cnf,sat,sat,63.314,2000.0
45a61c9b31668afc18cb4d0dbc8709ba,srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,sat,sat,2.383,0.156
45aeebbb5742ff1cd68df5b3768db763,battleship-18-35-sat.cnf,sat,sat,2.394,96.656
46025a4cb2f14712cd9405d847d07f60,partial-10-13-s.cnf,sat,sat,22.519,2000.0
4622ccd57b5cfc2f13810e1e01bfbdb9,smtlib-qfbv-aigs-bin_eventlogadm_vc352372-tseitin.cnf,sat,sat,3.181,5.855
462664d89a909e25001e8861f3310210,20-100-frag12-14_sat.cnf,sat,sat,21.199,240.741
462b3a8b23baa97668ddb920a749a06e,40bits_10.dimacs.cnf,sat,sat,2.476,1.138
465795fa2641c616ce76de8501672a19,VanDerWaerden_pd_2-3-27_663.cnf,sat,sat,16.493,2000.0
467a9b8f9c802ca7e77743832325b268,transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,sat,sat,27.648,2000.0
46bc58ad47aaddd182b078bcd2c4f06d,006-23-96.cnf,sat,sat,229.357,470.1
46d997b3611659598a5b5dc00d3758c8,battleship-10-18-sat.cnf,sat,sat,2.299,0.285
47289fd0fdb45050c22258ddb35d65d4,fphp-060-060.shuffled-as.sat05-1211.cnf,sat,sat,2.28,0.124
474e9594ec7885cb1bebf66073eb2de2,fsf-300-354-2-2-3-2.35.opt.cnf,sat,sat,3.28,153.524
47520f6d68cc6528f698f9984e533913,manthey_single-ordered-initialized-w14-b7.cnf,sat,sat,1.986,0.054
476517518916e4a97730e9c52d3b4be1,gensys-brn005.shuffled-as.sat05-2749.cnf,sat,sat,2.278,0.109
47710c9d33ea0a698b8d981387804190,ak128modasbg2asisc.cnf,sat,sat,2.613,37.922
47752d6f7fca7e1caae7aa0d0138c067,pb_300_06_lb_02.cnf,sat,sat,6.314,167.648
4777e305e53a46a97e784abae072c204,mrpp_4x4#4_5.cnf,sat,sat,2.675,0.05
479305b3366e3c7eed8a733a58c056c2,10142772393204023nw.shuffled-as.sat03-1663.cnf,sat,sat,4.408,11.773
47c04ee3a0d07cbbc272f4af73c9ef3c,e2_2.c.smt2-cvc4.cnf,sat,sat,2.311,0.093
47d5fcf3f43ce1f6e6557fa852c1d265,frb75-13-1.used-as.sat04-877.cnf,sat,sat,2.324,12.822
47e6da5bf3bccc600aa4b29e9e65bfaf,q_query_3_l39_lambda.cnf,sat,sat,2.502,1.213
47f41d044822c0f60d0aec1e5624b154,ibm-2004-01-k90.cnf,sat,sat,2.582,11.362
47f80d10f6f498880bc9c968c0f20ac7,LABS_n082_goal007.cnf,sat,sat,32.32,300.888
4821cc12924eb709b74a8986937ede9e,em_7_3_6_exp.cnf,sat,sat,2.873,1.24
482bb6ba5fa5d4ea00b38e33510d43c2,depots2_v01a.renamed-as.sat05-3948.cnf,sat,sat,1.988,0.043
483e67e61c27723eec3cfa3dbe4f07c3,mrpp_4x4#8_8.cnf,sat,sat,2.41,0.202
48536cf83e806cb66dacd3c4b99952fb,safe-30-h30-sat.cnf,sat,sat,4.313,16.202
487ac9b1a77b8902fbd5a943130dd926,bart13.shuffled.cnf,sat,sat,2.314,0.045
4880fd0e43666e9b5f45741a8483efaa,gensys-brn001.shuffled-as.sat05-3934.cnf,sat,sat,2.471,0.561
48c107449bf0a33b9b61fd258446069d,jkkk-random-132906006204477-10-10-35-OR-sat.cnf,sat,sat,3.29,40.446
48c10853589afbbd3c7d09ef0157559a,instance_n8_i8_pp_ci_ce.cnf,sat,sat,3.212,8.024
48cc1c3bde47c2e5d8c3eca17e9e25ee,hcp_d14_14.cnf,sat,sat,3.475,7.2
48e8a2cd93239c4fdc22496ca6e95cfd,rbcl_xits_14_SAT.cnf,sat,sat,2.278,18.821
493c5c89da9da639a1c05632dbe8b7c9,rbsat-v1150c84314gyes5.cnf,sat,sat,2.467,810.27
4949bd3c227f6766caa26fcb903d4265,ibm-2004-19-k90.cnf,sat,sat,5.286,11.006
49538efad8a86131663aff9cd8e6d891,ndist.b.26487.cnf,sat,sat,2.416,23.769
49b23fbd7e11d5cd53a5c6813b4c0624,g2-mizh-md5-47-5.cnf,sat,sat,5.685,16.167
49b9e423d2eb5e2c8999707c0a6f6195,mp1-9_31.cnf,sat,sat,4.582,13.965
49c45e5d3851a6c13bed134beeea27dd,iso-ukn006.shuffled-as.sat05-3387.cnf,sat,sat,2.773,0.047
49ed057e8214d3687dc69741bd7bd589,ax-d-4-7-5.cnf,sat,sat,8.386,2000.0
4a00f482957850eed1b7ac2ec53d43ea,dislog_a12_x12_n22.cnf,sat,sat,10.5,2000.0
4a0ce843274c26e9f7d0474d7b5d53b6,q_query_3_l37_lambda.cnf,sat,sat,2.39,1.714
4a27ec0da2071786d8528b4ed5b1108d,sted1_0x1e3-100.cnf,sat,sat,79.431,2000.0
4a584f1baae6b5e5d44b12ca69905def,atco_enc3_opt2_18_44.cnf,sat,sat,27.823,361.911
4a6455401efd03c7b6df67be7cccf13f,g2-gss-26-s100.cnf,sat,sat,481.466,445.45
4a6798e1b043f81b71db5734e0a128a3,7-4-7.cnf,unknown,sat,321.459,467.624
4a803244add25e6863bbd7b377099ea5,atco_enc2_opt1_10_21.cnf,sat,sat,3.48,7.339
4ae9c039aac4244fe13136c2add78ad2,connm-ue-csp-sat-n800-d0.00-s547693512.shuffled-as.sat05-525.cnf,sat,sat,9.26,151.64
4aeee81c2551fd545429c7f01855d623,fsf-300-354-2-2-3-2.63.opt.cnf,sat,sat,3.259,493.285
4afd946cbaa6f41aa61dda47347dc973,170222843.cnf,sat,sat,2.29,4.842
4afe58f1411a91caffdaf28eb24db279,g2-ak128modbtbg1asaig.cnf,sat,sat,2.581,3.058
4b082506d1c282cb539fa3ee652d2e69,LABS_n091_goal009.cnf,sat,sat,5.597,217.85
4b1777da9c1a70b4b9c1b472cbeb952a,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,sat,sat,27.512,2000.0
4b3c7fb5a7b24f2680395176380ec8e3,itox_vc909.cnf,sat,sat,2.358,1.149
4b537d3c18082eb884bf9429b8146214,gaussian.c.75.smt2-cvc4.cnf,sat,sat,18.769,308.762
4b803fb384091b68879eea87c93159d4,satcoin-genesis-SAT-3.cnf,sat,sat,2.474,5.789
4ba2c1aa580b6497df6baf5e7e2c87be,at-least-two-vmpc_28.cnf,sat,sat,8.381,619.967
4bed9fdbef6375a8c390006131d4e29c,sum_of_3_cubes_51_bits_80.cnf,sat,sat,7.393,128.627
4c23451c5bd6f6cb0281c1c12b2fa042,iso-brn006.shuffled-as.sat05-2931.cnf,sat,sat,2.382,0.04
4c29bdee73acf1a9dee934107214e2e9,knight_20.cnf,sat,sat,2000.0,2000.0
4c3001f8073986116d98084dde70da05,fsf-300-354-2-2-3-2.9.opt.cnf,sat,sat,2.668,0.446
4c33ad406ac0cadae0198d62017e8ba7,q_query_3_L70_coli.sat.cnf,sat,sat,7.484,27.18
4c42377dc3f15465757cb69fb69ca404,sgen4-sat-250-8.cnf,sat,sat,17.801,2000.0
4c5d4cce5ac439c0540b76bbf3e9b44c,blocks-blocks-36-0.130-NOTKNOWN.cnf,sat,sat,14.504,179.167
4c6e57f5552d546278e192b6e332635a,SE_PR_WS_500_16_70_10.apx_0.cnf,sat,sat,5.674,2000.0
4c7889a2a63b371ed702b279d0edc5f2,manthey_single-ordered-initialized-w54-b9.cnf,sat,sat,3.206,34.402
4c7c4853d09e2ec4bc7373311bd45f57,pbl-00250.shuffled-as.sat05-1320.shuffled-as.sat05-1320.cnf,sat,sat,2.476,0.493
4c7e09f077026b9ee3900bfed6825fbb,Ptn-7824-b19.cnf,sat,sat,6.382,1.884
4c89e8704c4970eaa101e160cc0710dc,vda_gr_rcs_w8.shuffled.cnf,sat,sat,2.405,2.782
4cd5a0c02ec0f5dd07e5f73a53c72092,apn-sbox6-cut5-helpbox30.cnf,sat,sat,6.275,100.691
4cd648e90a68f7a84abcf62d2bbef6a8,fsf-300-354-2-2-3-2.44.opt.cnf,sat,sat,15.495,510.982
4cdf2909e347f2d72f7440834be5b55a,Q3inK10.cnf,sat,sat,2.373,0.107
4d73378fc379c9ec86211c3ddcd31ea0,hanoi6.shuffled-as.sat03-1526.cnf,sat,sat,3.576,5.139
4da0a6b2df4e019692573208b3ddceed,ecarev-110-1031-23-40-8-sc2018.cnf,sat,sat,48.427,438.037
4da532170986c551e4b0642187cdb6d0,mrpp_6x6#18_12.cnf,sat,sat,3.414,3.274
4db602d4e22062c3dcc01bc740300752,iso-ukn004.shuffled-as.sat05-3385.cnf,sat,sat,2.719,0.06
4dcb64bbebf3ca69a49dd0354abd929e,UCG-15-10p1.cnf,sat,sat,12.19,190.07
4e203ccb97234b5525148f79e47a6276,mod2c-rand3bip-sat-180-1.shuffled-as.sat05-2428.cnf,sat,sat,2.479,7.116
4e3ad59a4716ec934b8f4e249b36a882,apn-sbox6-cut4-helpbox31-sc2018.cnf,sat,sat,8.611,31.522
4e42740ca851e345cc8c95efb204c2bb,clqcolor-14-09-09.shuffled-as.sat05-1244.cnf,sat,sat,2.665,0.064
4e72215653dcb2b6b1266217b55c029d,satellite1_v01i.shuffled-as.sat05-4053.cnf,sat,sat,2.371,0.041
4e86275abdfc23e74db13a83f97de624,fsf-300-354-2-2-3-2.70.opt.cnf,sat,sat,2.661,253.753
4eb58fc46ea3055cc3f543c73264d402,20180322_164224543_p_cnf_320_1120-sc2018.cnf,sat,sat,2.376,432.194
4ee07fd2052c284c8cdc533de1293c64,grid-pbl-0250.shuffled-as.sat05-1340.shuffled-as.sat05-1340.cnf,sat,sat,2.524,2.866
4ef0f670f650cf5c27067ca5df50b7ab,instance_n8_i8_pp.cnf,sat,sat,3.585,20.322
4f0dace13685b367b52199037436c4e8,g2-ak128boothbg1btisc.cnf,sat,sat,3.286,19.065
4f201c6a2c5070ea4ad0b912c0421f62,driverlog3_v01i.shuffled-as.sat05-4031.cnf,sat,sat,2.198,0.045
4f3548ea9da285dc9efa5c174b5291dd,ferry6_v01i.renamed-as.sat05-3999.cnf,sat,sat,2.795,0.201
4f8f31bf2d3a816b560b0ed39420199b,sv-comp19_prop-reachsafety.26_stack_cas_longer_false-unreach-call.i-witness.cnf,sat,sat,20.554,81.772
4f9de7e3e3e136dc165019cfa8101e5a,rovers2_v01a.shuffled-as.sat05-4044.cnf,sat,sat,2.393,0.04
50468d740d0d9cd69c43e4122014d60e,sted6_0x1e3-97.cnf,sat,sat,4.277,362.553
507f7ae54537571a77ca45336b0a322d,fphp-070-070.shuffled-as.sat05-1212.cnf,sat,sat,2.512,0.186
5084904780e4249959a9368ec8e8d930,rbsat-v760c43649g1.cnf,sat,sat,2.373,48.484
50a6d53dfb7c3f6de126290275f800b9,mod2-rand3bip-sat-200-2.shuffled-as.sat05-2144.cnf,sat,sat,2.482,0.839
50e76725243188cf94d962059ab91187,VanDerWaerden_2-3-31_930.cnf,unknown,sat,38.205,2000.0
5139d6116f8740e708354c92daa5c6a9,bqwh.50.825.shuffled-as.sat03-1648.cnf,sat,sat,105.357,2000.0
514cb4c8ad423b60828f27bb7f629ec3,ibm-2004-23-k100.cnf,sat,sat,13.187,45.384
514cdbe428d1c52d658cd4a63d9c2296,par32-3-c.shuffled.cnf,sat,sat,156.208,2000.0
514f36038ad462677ca722a1d55cac13,preimage_80r_493m_160h_seed_249.cnf,sat,sat,41.45,35.195
51715b2bb9948a938bc78c6a0ffb00da,mrpp_4x4#4_16.cnf,sat,sat,2.271,0.189
51d9e3f41c95dfe6e1b73a525b8784be,sted2_0x0-343.cnf,sat,sat,11.614,288.92
51e8ddf6c1e82a303d3196eec56a7ce4,SGI_30_60_28_30_1-log.shuffled-as.sat03-2.cnf,sat,sat,49.422,25.44
5257a9575db38fcfe307a4f004e840a4,strips-gripper-14t27.shuffled-as.sat05-1145.cnf,sat,sat,2.678,3.34
529bb3dc6340f2fc0ea617190acc4c31,Sz512_15128_0.smt2-stp212.cnf,sat,sat,7.583,19.603
532498b3cd948f0db94ac28636a05816,TimetableCNFEncoding_17_UNKNOWN.cnf,sat,sat,115.384,2000.0
532e06b2da2d8faae6d6a52d60451936,mizh-sha0-36-1.cnf,sat,sat,5.276,134.12
53463611103e9b4523eef1d9b5b0f105,DLTM_twitter405_71_12.cnf,sat,sat,4.374,84.685
53741a01c644759504efe5233633dcc5,CNP-5-800.cnf,sat,sat,6.312,9.158
539f85494f9070dc6a617c8b6a6fd09a,jgiraldezlevy.2200.9086.08.40.8.cnf,sat,sat,2.674,3.921
53bf73cb09312d5f7ded5f248b2fe21b,rbsat-v760c43649g9.cnf,sat,sat,3.276,2000.0
53c21f3e78f060883026b5a12ba691d8,maximum_constrained_partition_14_bits_n200.cnf,sat,sat,4.584,17.143
53f7ea54008d7f0496e8f8d8f906bea7,ferry9_ks99a.renamed-as.sat05-4008.cnf,sat,sat,2.78,0.077
53ffd199202cc7280149f6dda10dc670,DLTM_twitter845_79_18.cnf,sat,sat,5.302,2000.0
542131a8d17082219b63a2d779e18ecb,mp1-blockpuzzle_9x9_s8_free7.cnf,sat,sat,5.505,28.048
54253246514599a53181b04aa3b3ab65,mod2c-rand3bip-sat-150-1.shuffled-as.sat05-2383.cnf,sat,sat,2.41,0.766
542bc521dfc843751118a12bd7f7b5f6,modgen-n200-m90860q08c40-19419.cnf,sat,sat,2.393,0.845
543e67dd5abc272c37775b1b742a1d9a,qwh.60.1728.shuffled-as.sat03-1659.cnf,sat,sat,3.496,289.402
5441b32f207faeefc1e95d96dda89063,gensys-brn008.shuffled-as.sat05-2752.cnf,sat,sat,2.486,0.076
54709a801e916f6a8e931714a23eeaf8,mrpp_8x8#24_16.cnf,sat,sat,6.689,20.275
54abd7dd5ed7dd1d003f3e56d021d768,mrpp_4x4#8_7.cnf,sat,sat,2.374,0.151
54b342b7a3c8719c4325e5e0879547b1,mp1-klieber2017s-0500-022-t12.cnf,sat,sat,2.596,49.159
54c0c5c91c2d2023bde21157d3a5426e,fvp-unsat.shuffled.cnf,sat,sat,2.683,0.44
54d199fbc4c450948c3544dda7fb42c5,ak128simpbbg2msisc.cnf,sat,sat,2.706,2000.0
54f114bb254f6f886b82f05882926308,ferry7_ks99a.shuffled-as.sat05-4067.cnf,sat,sat,2.377,0.059
54fafa92a0eb46edaebb498cb6390d99,atco_enc1_opt1_05_21.cnf,sat,sat,4.607,17.42
55113d3365817fba844afdd0fbdfd1cb,mod2-3g14-sat.shuffled-as.sat05-2141.cnf,sat,sat,3.303,15.708
552b8976b37b0d8b58bc8edad91c5695,abw-O-impcol_d.mtx-w101.cnf,sat,sat,17.327,2000.0
55429f8ce62ce01fcdd56e8de86f2722,gensys-brn004.shuffled-as.sat05-2681.cnf,sat,sat,2.282,0.426
