hash,benchmark,verified-result,claimed-result,BreakID-kissat-noProofLogging.sh,BreakID-kissat-withUNSATCertificates-withProofLogging.sh,CaDiCaL-watchsat-lto,CaDiCaL_DVDL_V1,CaDiCaL_DVDL_V2,CadicalReorder,Cadical_ESA,IsaSAT,Kissat-MAB-rephasing,Kissat_MAB-HyWalk,Kissat_MAB_ESA,Kissat_MAB_MOSS,Kissat_MAB_UCB,Kissat_adaptive_restart,Kissat_cfexp,LSTech_CaDiCaL,LSTech_Maple,LSTech_kissat,LStech-Maple-BandSAT,LStech-Maple-FPS,LStech-Maple-HyWalk,MapleLCMDistChrBt-DL-v3,MergeSat 4.0-rc-rc3,SLIME SC-2022,SLIME SC-2022-alpha,SLIME SC-2022-beta,SLIME SC-2022-gamma,SeqFROST-ERE-All,SeqFROST-NoExtend,cadical-hack-gb,cadical_rel_Scavel,ekissat-mab-db-v1,ekissat-mab-db-v2,ekissat-mab-gb-db,glucose-reboot,hCaD_V1-psids,hCaD_V2,hKis-psids,hKis-sat,hKis-unsat,kissat-els-v1,kissat-els-v2,kissat-els-v3,kissat-els-v4,kissat-mab-gb,kissat-sc2022-bulky,kissat-sc2022-hyper,kissat-sc2022-light,kissat-watchsat-lto,kissat_inc,kissat_pre,kissat_relaxed
f2a73aa514c859c91db462e1e2a1315b,af-synthesis_stb_50_140_1_sat.cnf.xz,sat,sat,59.2043,21.9264,170.1,216.434,206.794,38.3262,58.3789,574.524,285.944,136.612,70.1364,46.2878,177.731,22.3926,67.9178,545.878,122.079,84.8222,256.622,94.7233,155.745,211.079,227.904,760.256,638.5,804.813,271.46,444.584,85.7097,517.617,225.48,48.6657,6.50677,295.851,130.138,788.038,483.523,402.539,249.562,168.408,36.0355,126.07,69.0903,72.5466,95.8564,309.459,66.6707,57.5568,177.813,274.791,48.513,33.9943
f5f1d6a47ed7449a18d872a3f93d8aa5,GP_120_400_15.cnf.xz,sat,sat,4116.38,4413.83,15.3012,13.7763,14.027,14.3469,13.961,10000.0,681.653,1045.86,1379.97,672.573,1243.4,569.49,910.782,14.3494,10000.0,10000.0,2412.34,3406.65,3476.12,2486.82,4678.23,1933.0,1816.0,1669.75,422.105,46.0794,46.5023,14.2231,14.1671,2252.17,2924.76,4460.96,1746.47,14.0122,13.881,846.531,1160.04,1584.16,10000.0,1081.95,3749.91,3144.08,1482.39,1831.56,847.257,850.649,10000.0,1758.11,1034.28,2190.38
f64806fd4fe79f1efaefa7ce68d93ee1,sin_depth_miter_4.cnf.xz,unsat,unsat,1797.48,1806.44,1785.77,1758.42,1536.59,1542.35,1491.79,10000.0,2080.58,2365.73,2124.04,1935.31,1883.07,2009.89,1791.24,1672.3,1806.21,2564.84,1998.22,1970.91,1967.9,1917.23,3382.14,2079.15,2219.33,2151.03,2191.02,3521.81,3492.41,1724.51,1768.52,1946.5,2070.37,2012.2,1635.96,1948.97,1751.06,1994.79,1674.51,1518.72,1875.02,2012.9,2048.03,2015.78,2434.62,2382.06,2384.4,2100.28,3039.86,1858.45,2127.62,1578.51
f8a966a2ba189ad5fa45f870f3c5e200,sudoku-N30-7.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
f8ad493b11bf0692c1f3919642cebdb1,PancakeVsInsertSort_9_3.cnf.xz,unsat,unsat,691.059,739.631,1033.77,1279.35,1048.58,1103.59,1118.0,10000.0,702.95,925.831,939.967,1007.62,942.395,726.897,929.218,1027.52,1633.2,1195.31,2112.1,1746.15,1779.86,1230.39,4102.45,1603.23,1700.48,1994.29,1826.08,858.3,918.411,1117.63,958.679,911.064,839.512,942.982,990.337,1559.66,1004.68,735.353,883.256,888.623,964.74,722.428,642.309,795.606,845.23,595.927,505.911,484.482,874.099,1109.38,923.645,819.71
f8b7241f662ab4d36337b74bb7984122,summle_X111119_steps7_I1-2-2-4-4-8-25-100.cnf.xz,sat,sat,1535.33,1496.11,680.861,627.548,240.82,281.959,603.478,2635.88,145.517,66.1565,331.259,163.214,66.0951,208.796,93.3597,54.3719,304.075,66.9935,101.717,90.4115,580.176,111.348,445.315,337.853,278.453,56.5384,43.5041,314.075,173.355,47.531,209.983,144.98,122.143,190.449,176.953,214.274,709.226,578.297,295.297,66.2646,166.076,171.142,145.777,166.054,384.895,32.7249,112.855,48.0216,301.25,297.354,36.1412,16.2999
f9dd957b2f5940a3e3adaa2eeaaba011,mdp-36-12-sat.cnf.xz,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2235.42,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4755.33
fb5cf4ad3c46dd294eb8253218524ba6,cfi-rigid-r2-0072-01-or_3.cnf.xz,sat,sat,592.417,373.272,118.169,486.478,111.412,345.153,289.899,33.482,55.7967,48.4824,88.0313,88.0621,87.8055,160.823,13.7348,475.747,269.633,106.403,287.894,276.967,234.067,401.745,332.387,289.253,293.976,258.596,267.192,231.487,228.84,1137.18,301.694,58.6001,64.2108,196.742,231.583,20.0256,234.284,119.388,59.5096,73.7313,234.044,230.562,28.3473,59.1259,45.6779,43.4276,32.6815,330.64,254.084,36.1953,41.6818,775.389
fbf3b9f8a03a1efedae3da04622fe96e,sqrt-mitern168.cnf.xz,unsat,unsat,1674.96,2026.77,1938.71,2349.4,2204.99,2277.87,2247.99,10000.0,1600.59,3064.35,2803.19,2848.01,2919.69,1945.63,2258.25,2126.39,2236.54,3030.88,2804.46,2295.73,2238.72,1327.39,10000.0,3555.64,2848.63,2899.68,2973.99,2950.17,2658.75,2594.18,2832.21,2995.02,3649.95,2711.03,4160.21,2221.17,3006.31,2582.01,2026.14,1949.63,10000.0,1405.77,1255.22,2144.05,2647.73,812.398,985.96,921.213,1630.31,2761.52,2866.32,2103.65
fe800e62b55609cb152965c223e72280,div-mitern171.cnf.xz,unsat,unsat,100.618,105.678,152.0,188.649,211.599,183.093,196.478,573.078,143.813,111.968,118.874,117.903,129.274,145.107,140.828,160.391,300.14,177.946,360.62,301.883,292.579,235.441,385.524,222.576,210.4,220.438,228.738,148.655,150.78,144.574,164.45,120.529,131.712,113.083,251.572,125.398,145.561,119.982,130.666,113.965,195.9,132.05,126.222,151.06,134.5,121.166,126.822,140.71,162.84,136.936,112.564,173.32
fe96b630b3e761821308b544368dd521,GP_100_950_34.cnf.xz,sat,sat,10000.0,10000.0,40.9247,37.3854,37.9635,38.6465,37.7095,10000.0,2485.77,10000.0,3565.05,3121.91,2002.71,10000.0,10000.0,39.652,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,370.719,371.839,38.0355,38.684,10000.0,10000.0,10000.0,10000.0,37.8123,37.3666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3715.36
ff3be72b9f5f44036875aa48f5434456,worker_20_60_20_0.9.cnf.xz,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.032343,10000.0
